item_id,item_name,item_price
3045,Chicken Salad,
3046,Chips and Guacamole,$3.99 
3047,Steak Bowl,$8.99 
3048,Chips and Guacamole,$3.99 
3049,Chicken Burrito,$11.25 
3050,Chips and Guacamole,$4.45 
3051,Chicken Bowl,$8.49 
3052,Chips and Tomatillo-Red Chili Salsa,$2.39 
3053,Chicken Bowl,$8.49 
3054,Chips and Roasted Chili-Corn Salsa,$2.39 
3055,Chips and Guacamole,$3.99 
3056,Veggie Burrito,$8.49 
3057,Canned Soft Drink,$1.25 
3058,Chicken Bowl,$11.25 
3059,Chips and Guacamole,$4.45 
3060,Barbacoa Burrito,$9.25 
3061,Chips and Guacamole,$4.45 
3062,Canned Soda,$1.09 
3063,Steak Burrito,$8.99 
3064,Chips and Guacamole,$3.99 
3065,Chicken Bowl,$11.25 
3066,Chips and Guacamole,$8.90 
3067,Carnitas Soft Tacos,$9.25 
3068,Chicken Bowl,$11.25 
3069,Chicken Salad Bowl,$8.75 
3070,Chicken Bowl,$11.25 
3071,Chicken Soft Tacos,$11.25 
3072,Chicken Crispy Tacos,$11.25 
3073,Chicken Bowl,$11.25 
3074,Chicken Bowl,$11.25 
3075,Steak Crispy Tacos,$8.99 
3076,Chicken Bowl,$8.49 
3077,Chicken Crispy Tacos,$8.75 
3078,Chicken Crispy Tacos,$8.75 
3079,Chips and Guacamole,$4.45 
3080,Chicken Bowl,$16.98 
3081,Steak Bowl,$11.75 
3082,Veggie Bowl,$11.25 
3083,Steak Bowl,$9.25 
3084,Chips and Guacamole,$4.45 
3085,Steak Crispy Tacos,$9.25 
3086,Chips and Fresh Tomato Salsa,$2.95 
3087,Chicken Bowl,$8.49 
3088,Side of Chips,$1.69 
3089,Canned Soft Drink,$3.75 
3090,Chips and Guacamole,$4.45 
3091,Steak Bowl,$9.25 
3092,Bottled Water,$1.50 
3093,Chicken Bowl,$11.25 
3094,Steak Burrito,$11.48 
3095,Veggie Bowl,$11.25 
3096,Chips,$2.15 
3097,Chicken Burrito,$8.75 
3098,Steak Salad Bowl,$9.39 
3099,Chicken Crispy Tacos,$8.49 
3100,Chips and Guacamole,$3.99 
3101,Chicken Bowl,$8.19 
3102,Chips and Fresh Tomato Salsa,$2.29 
3103,Carnitas Bowl,$11.48 
3104,Side of Chips,
3105,Steak Soft Tacos,$11.48 
3106,Chips and Guacamole,$3.99 
3107,Chicken Bowl,$8.49 
3108,Side of Chips,$1.69 
3109,Steak Burrito,$9.25 
3110,Chips and Fresh Tomato Salsa,$2.95 
3111,Chicken Burrito,$8.49 
3112,Side of Chips,$1.69 
3113,Veggie Burrito,$11.25 
3114,Chips and Guacamole,$4.45 
3115,Carnitas Salad Bowl,$9.39 
3116,Steak Burrito,$9.25 
3117,Chicken Salad Bowl,$8.75 
3118,Chicken Burrito,$8.75 
3119,Chips and Guacamole,$4.45 
3120,Steak Salad Bowl,$11.89 
3121,Chips and Guacamole,$4.45 
3122,Chips and Guacamole,$4.45 
3123,Chicken Burrito,$8.75 
3124,Chicken Bowl,$8.75 
3125,Chicken Burrito,$8.75 
3126,Chips,$2.15 
3127,Chicken Burrito,$8.75 
3128,Canned Soft Drink,$3.75 
3129,Steak Burrito,$9.25 
3130,Chicken Burrito,$11.25 
3131,Chips and Guacamole,$4.45 
3132,6 Pack Soft Drink,$6.49 
3133,Chicken Bowl,$16.98 
3134,Steak Burrito,$18.50 
3135,Canned Soft Drink,$2.50 
3136,Chips and Tomatillo Red Chili Salsa,$2.95 
3137,Chips and Guacamole,
3138,Chicken Burrito,$8.49 
3139,Chicken Burrito,$8.19 
3140,Steak Burrito,$11.08 
3141,6 Pack Soft Drink,$6.49 
3142,Steak Bowl,$11.75 
3143,Chips and Tomatillo-Green Chili Salsa,$2.39 
3144,Steak Bowl,$8.99 
3145,Canned Soda,$1.09 
3146,Veggie Bowl,$11.25 
3147,Chips and Guacamole,$4.45 
3148,Veggie Bowl,$11.25 
3149,Barbacoa Burrito,$8.99 
3150,Side of Chips,$1.69 
3151,Chicken Bowl,$21.96 
3152,Canned Soda,$2.18 
3153,Steak Burrito,$8.99 
3154,Steak Bowl,$8.99 
3155,Chips and Fresh Tomato Salsa,$2.39 
3156,Barbacoa Burrito,$8.69 
3157,Side of Chips,$1.69 
3158,Chips and Guacamole,$8.90 
3159,Canned Soft Drink,$2.50 
3160,Chicken Soft Tacos,$8.75 
3161,Steak Burrito,$8.99 
3162,Canned Soda,$1.09 
3163,Veggie Salad,$8.49 
3164,Veggie Burrito,$8.49 
3165,Veggie Bowl,$8.75 
3166,Chips and Guacamole,$4.45 
3167,Chicken Salad Bowl,$17.50 
3168,Chicken Burrito,$8.75 
3169,Steak Burrito,$9.25 
3170,Chicken Burrito,$8.49 
3171,Chips and Tomatillo-Red Chili Salsa,$2.39 
3172,Chicken Bowl,$8.75 
3173,Chips and Guacamole,$4.45 
3174,Chicken Bowl,$11.25 
3175,Chicken Salad Bowl,$11.25 
3176,Steak Burrito,$11.75 
3177,Chicken Bowl,$8.75 
3178,Chicken Bowl,$8.49 
3179,Chicken Bowl,$8.49 
3180,Chicken Bowl,$8.49 
3181,Steak Burrito,$8.99 
3182,Chicken Bowl,$8.75 
3183,Chips and Guacamole,$4.45 
3184,Barbacoa Soft Tacos,$11.48 
3185,Chicken Bowl,$8.75 
3186,Canned Soft Drink,$1.25 
3187,Chips,$2.15 
3188,Steak Burrito,$9.25 
3189,Chips and Guacamole,$4.45 
3190,Steak Bowl,$11.75 
3191,Chips,$2.15 
3192,Chicken Crispy Tacos,$11.25 
3193,Steak Burrito,$8.99 
3194,Chips and Roasted Chili-Corn Salsa,$2.39 
3195,Barbacoa Bowl,$8.69 
3196,Steak Bowl,$8.69 
3197,Steak Burrito,$11.75 
3198,Chips and Fresh Tomato Salsa,$2.95 
3199,Steak Burrito,$11.75 
3200,Bottled Water,$1.50 
3201,Steak Bowl,$9.25 
3202,Chips and Guacamole,$4.45 
3203,Bottled Water,$1.50 
3204,Steak Burrito,$11.48 
3205,Steak Soft Tacos,$8.99 
3206,Chips and Roasted Chili-Corn Salsa,$2.39 
3207,Chicken Bowl,$11.25 
3208,Barbacoa Salad Bowl,$11.89 
3209,Chips,$2.15 
3210,Canned Soft Drink,$1.25 
3211,Barbacoa Soft Tacos,$11.75 
3212,Chips and Guacamole,$4.45 
3213,Chicken Bowl,$8.75 
3214,Chicken Bowl,$8.75 
3215,Chicken Bowl,$11.25 
3216,Chips and Guacamole,$4.45 
3217,Chicken Bowl,$11.25 
3218,Chips,$2.15 
3219,Chips and Guacamole,$4.45 
3220,Chicken Bowl,$8.49 
3221,Canned Soda,$1.09 
3222,Chips and Guacamole,$3.99 
3223,Veggie Salad Bowl,$11.25 
3224,Chicken Bowl,$11.25 
3225,Chicken Bowl,$8.49 
3226,Chips and Fresh Tomato Salsa,$2.39 
3227,Steak Burrito,$8.99 
3228,Chips and Fresh Tomato Salsa,$2.39 
3229,Chicken Bowl,$11.25 
3230,Chips,$2.15 
3231,Chicken Burrito,$8.75 
3232,Chips and Fresh Tomato Salsa,$2.95 
3233,Canned Soft Drink,$1.25 
3234,Veggie Burrito,$8.75 
3235,Veggie Burrito,$11.25 
3236,Chicken Burrito,$17.50 
3237,Steak Burrito,$11.75 
3238,Steak Bowl,$11.75 
3239,Chicken Bowl,$11.25 
3240,Chicken Crispy Tacos,$11.25 
3241,Chips and Guacamole,$4.45 
3242,Canned Soft Drink,$2.50 
3243,Chicken Soft Tacos,$8.75 
3244,Carnitas Bowl,$8.99 
3245,Barbacoa Bowl,$8.99 
3246,Side of Chips,$1.69 
3247,Steak Burrito,$8.99 
3248,Side of Chips,$1.69 
3249,Chicken Bowl,$11.25 
3250,Canned Soft Drink,$1.25 
3251,Steak Burrito,$11.08 
3252,Carnitas Burrito,$8.69 
3253,Barbacoa Bowl,$8.99 
3254,Canned Soda,$1.09 
3255,Chicken Burrito,$11.25 
3256,Chicken Burrito,$11.25 
3257,Chips and Tomatillo Green Chili Salsa,$2.95 
3258,Canned Soft Drink,$1.25 
3259,Chicken Salad Bowl,$8.75 
3260,Canned Soft Drink,$1.25 
3261,Chicken Salad Bowl,$8.75 
3262,Chicken Bowl,$8.75 
3263,Chips,$2.15 
3264,Canned Soft Drink,$1.25 
3265,Chicken Bowl,$8.49 
3266,Chips and Guacamole,$3.99 
3267,Chicken Burrito,$8.49 
3268,Chips and Roasted Chili-Corn Salsa,$2.39 
3269,Chicken Bowl,$8.49 
3270,Chips and Tomatillo-Red Chili Salsa,$7.17 
3271,Chicken Burrito,$8.75 
3272,Chips and Guacamole,$4.45 
3273,Steak Burrito,$11.48 
3274,Veggie Burrito,$8.75 
3275,Veggie Bowl,$8.75 
3276,Barbacoa Burrito,$11.48 
3277,Chicken Bowl,$8.75 
3278,Steak Bowl,$9.25 
3279,Chicken Soft Tacos,$8.49 
3280,Chips and Guacamole,$3.99 
3281,Bottled Water,$1.50 
3282,Chicken Bowl,$11.25 
3283,Chicken Bowl,$11.25 
3284,Chicken Bowl,$8.75 
3285,Chicken Bowl,$8.75 
3286,Chips and Guacamole,$4.45 
3287,Steak Bowl,$9.25 
3288,Chips and Guacamole,$4.45 
3289,Chicken Burrito,$8.75 
3290,Chicken Soft Tacos,$8.75 
3291,Chips,$4.30 
3292,Chips and Tomatillo Red Chili Salsa,$2.95 
3293,Veggie Salad Bowl,$8.75 
3294,Bottled Water,$4.50 
3295,Steak Burrito,$9.25 
3296,Chicken Burrito,$11.25 
3297,Chips and Guacamole,$4.45 
3298,Chicken Bowl,$11.25 
3299,Chicken Bowl,$11.25 
3300,Chicken Burrito,$8.75 
3301,Barbacoa Burrito,$9.25 
3302,Chicken Bowl,$8.75 
3303,Chips,$2.15 
3304,Canned Soft Drink,$1.25 
3305,Chicken Bowl,$8.75 
3306,Chips,$2.15 
3307,Canned Soft Drink,$1.25 
3308,Carnitas Soft Tacos,$8.99 
3309,Chicken Crispy Tacos,$8.49 
3310,Chicken Salad Bowl,$8.75 
3311,Chicken Bowl,$8.75 
3312,Canned Soft Drink,$1.25 
3313,Steak Burrito,$11.75 
3314,Bottled Water,$4.50 
3315,Chicken Salad Bowl,$8.75 
3316,Chicken Burrito,$8.75 
3317,Chips and Guacamole,$3.99 
3318,Nantucket Nectar,$3.39 
3319,Chicken Burrito,$8.49 
3320,Chips and Tomatillo-Green Chili Salsa,$2.39 
3321,Barbacoa Crispy Tacos,$8.99 
3322,Bottled Water,$1.50 
3323,Chicken Bowl,$11.25 
3324,Chicken Crispy Tacos,$11.25 
3325,Chicken Bowl,$8.75 
3326,Chicken Bowl,$8.75 
3327,Chips,$2.15 
3328,Chicken Bowl,$8.75 
3329,Chips,$2.15 
3330,Canned Soft Drink,$1.25 
3331,Chicken Burrito,$21.96 
3332,Chicken Burrito,
3333,Side of Chips,$1.69 
3334,Steak Bowl,$26.07 
3335,Steak Bowl,$11.75 
3336,Bottled Water,$1.50 
3337,Steak Bowl,$8.99 
3338,Carnitas Bowl,$8.99 
3339,Steak Burrito,$11.48 
3340,Carnitas Soft Tacos,$9.25 
3341,Carnitas Soft Tacos,$9.25 
3342,Chicken Burrito,$8.75 
3343,Chicken Bowl,$8.75 
3344,Chicken Burrito,$8.75 
3345,Barbacoa Burrito,$9.25 
3346,Chicken Bowl,$8.75 
3347,Chicken Burrito,$8.75 
3348,Chips,
3349,Canned Soft Drink,$1.25 
3350,Steak Salad Bowl,$11.89 
3351,Veggie Burrito,$8.75 
3352,Steak Burrito,$11.75 
3353,Chips and Guacamole,$4.45 
3354,Steak Bowl,$18.50 
3355,Steak Bowl,$9.25 
3356,Barbacoa Salad Bowl,$9.39 
3357,Chicken Bowl,$8.49 
3358,Chips and Tomatillo-Red Chili Salsa,$2.39 
3359,Chicken Bowl,$8.49 
3360,Side of Chips,$1.69 
3361,Bottled Water,$1.09 
3362,Steak Burrito,$8.99 
3363,Chicken Salad,$8.49 
3364,Canned Soda,$2.18 
3365,Chicken Bowl,$11.25 
3366,Canned Soft Drink,$1.25 
3367,Veggie Burrito,$8.49 
3368,Nantucket Nectar,$3.39 
3369,Chicken Burrito,$8.49 
3370,Chips and Guacamole,$3.99 
3371,Chicken Burrito,$11.25 
3372,Chicken Crispy Tacos,$8.75 
3373,Chicken Burrito,$8.49 
3374,Side of Chips,$1.69 
3375,Chicken Burrito,$16.98 
3376,Barbacoa Bowl,$9.25 
3377,Steak Burrito,$9.25 
3378,Steak Burrito,$11.75 
3379,Canned Soft Drink,$1.25 
3380,Chicken Salad Bowl,$11.25 
3381,Chicken Salad Bowl,$8.75 
3382,Chicken Burrito,$8.49 
3383,Chicken Bowl,$8.49 
3384,Chicken Bowl,$8.75 
3385,Canned Soft Drink,
3386,Canned Soft Drink,$1.25 
3387,Canned Soft Drink,$1.25 
3388,Chicken Burrito,$11.25 
3389,6 Pack Soft Drink,$12.98 
3390,Steak Burrito,$11.75 
3391,Barbacoa Burrito,$11.75 
3392,Chips and Guacamole,$4.45 
3393,Chicken Bowl,$11.25 
3394,Barbacoa Bowl,$11.75 
3395,Chicken Bowl,$10.98 
3396,Chicken Bowl,$8.49 
3397,Veggie Bowl,$8.49 
3398,Chips and Roasted Chili-Corn Salsa,$2.39 
3399,Steak Burrito,$9.25 
3400,Chicken Burrito,$11.25 
3401,Chicken Burrito,$8.75 
3402,Chips and Tomatillo Green Chili Salsa,$2.95 
3403,Bottled Water,$1.50 
3404,Veggie Burrito,$11.25 
3405,Chips and Fresh Tomato Salsa,$2.95 
3406,Steak Crispy Tacos,$9.25 
3407,Chips and Fresh Tomato Salsa,$2.95 
3408,Steak Bowl,$9.25 
3409,Chicken Bowl,$8.75 
3410,Chicken Salad Bowl,$11.25 
3411,Chicken Salad Bowl,$8.75 
3412,Veggie Bowl,$8.75 
3413,Chips and Guacamole,$4.45 
3414,Chicken Burrito,$11.25 
3415,Canned Soft Drink,$1.25 
3416,Chicken Burrito,$8.75 
3417,Chips and Fresh Tomato Salsa,$2.95 
3418,Canned Soft Drink,$2.50 
3419,Steak Burrito,$9.25 
3420,Barbacoa Burrito,$9.25 
3421,Carnitas Burrito,$9.25 
3422,6 Pack Soft Drink,$6.49 
3423,Chicken Bowl,$17.50 
3424,Chicken Bowl,$8.49 
3425,Side of Chips,$1.69 
3426,Chicken Burrito,$8.49 
3427,Chips and Guacamole,$3.99 
3428,Chicken Bowl,$8.75 
3429,Chips and Tomatillo Red Chili Salsa,$2.95 
3430,Chips and Tomatillo Red Chili Salsa,$2.95 
3431,Chicken Burrito,$8.49 
3432,Steak Bowl,$8.99 
3433,Steak Burrito,$8.99 
3434,Canned Soda,$1.09 
3435,Chicken Burrito,$8.75 
3436,Chips and Guacamole,$4.45 
3437,Canned Soft Drink,$1.25 
3438,Chicken Bowl,$11.25 
3439,Steak Crispy Tacos,$11.75 
3440,Chicken Bowl,$11.25 
3441,Carnitas Burrito,$9.25 
3442,Chicken Salad Bowl,$11.25 
3443,Bottled Water,$1.50 
3444,Chicken Bowl,
3445,Chips,$2.15 
3446,Chicken Burrito,$10.98 
3447,Chicken Burrito,$8.75 
3448,Steak Bowl,$11.75 
3449,Chips and Roasted Chili Corn Salsa,$2.95 
3450,Chicken Burrito,$11.25 
3451,Chicken Bowl,$11.25 
3452,Steak Soft Tacos,$9.25 
3453,Chicken Burrito,$8.75 
3454,Steak Burrito,$9.25 
3455,Chicken Soft Tacos,$8.75 
3456,Chicken Bowl,$8.75 
3457,Chicken Bowl,$8.75 
3458,Canned Soft Drink,$1.25 
3459,Chicken Bowl,$11.25 
3460,Bottled Water,$1.50 
3461,Chips,$2.15 
3462,Chicken Burrito,$8.75 
3463,Chicken Burrito,$8.75 
3464,Chicken Bowl,$11.25 
3465,Chicken Burrito,$8.75 
3466,Chicken Burrito,$8.75 
3467,Chicken Bowl,$11.25 
3468,Chips and Guacamole,$4.45 
3469,Veggie Burrito,$8.49 
3470,Veggie Burrito,$8.49 
3471,Veggie Salad,$8.49 
3472,Chicken Crispy Tacos,$8.49 
3473,Steak Soft Tacos,$8.99 
3474,Side of Chips,$1.69 
3475,Chips and Fresh Tomato Salsa,$2.39 
3476,Canned Soda,$1.09 
3477,Canned Soda,$1.09 
3478,Veggie Burrito,$11.25 
3479,Chips and Tomatillo Green Chili Salsa,$2.95 
3480,Carnitas Bowl,$35.25 
3481,Chicken Bowl,$8.75 
3482,Chips and Tomatillo Red Chili Salsa,$2.95 
3483,Canned Soft Drink,$1.25 
3484,Chicken Bowl,$11.25 
3485,Chips,$2.15 
3486,Steak Bowl,$9.25 
3487,Chips and Guacamole,$4.45 
3488,Chicken Burrito,$8.75 
3489,Chicken Bowl,$8.75 
3490,Chicken Burrito,$8.75 
3491,Chips and Guacamole,$4.45 
3492,Canned Soft Drink,$1.25 
3493,Steak Salad Bowl,$11.89 
3494,Chicken Bowl,$8.75 
3495,Chips,$2.15 
3496,Canned Soft Drink,$1.25 
3497,Chicken Bowl,$8.49 
3498,Canned Soda,$1.09 
3499,Bottled Water,$1.09 
3500,Side of Chips,$1.69 
3501,Steak Burrito,$8.69 
3502,Steak Salad,$8.69 
3503,Steak Crispy Tacos,$9.25 
3504,Chips and Fresh Tomato Salsa,$2.95 
3505,Chicken Bowl,$10.98 
3506,Chips and Fresh Tomato Salsa,$2.39 
3507,Chicken Salad Bowl,$22.50 
3508,Chicken Bowl,$21.96 
3509,Chicken Bowl,$10.98 
3510,Chicken Bowl,$8.49 
3511,Side of Chips,$1.69 
3512,Barbacoa Burrito,$11.75 
3513,Chips and Tomatillo Green Chili Salsa,$2.95 
3514,Chicken Bowl,$8.75 
3515,Chicken Bowl,$11.25 
3516,Chicken Burrito,$8.75 
3517,Steak Burrito,$9.25 
3518,Chicken Soft Tacos,$8.75 
3519,Chicken Burrito,$8.19 
3520,Chicken Burrito,$10.58 
3521,Chicken Burrito,$8.75 
3522,Chips and Tomatillo Green Chili Salsa,$2.95 
3523,Bottled Water,$1.50 
3524,Canned Soft Drink,$2.50 
3525,Carnitas Bowl,$9.25 
3526,Chips and Guacamole,$4.45 
3527,Steak Burrito,$9.25 
3528,Chicken Burrito,$11.25 
3529,Carnitas Burrito,$8.69 
3530,Steak Burrito,$8.69 
3531,Chips and Guacamole,$3.89 
3532,Steak Burrito,$8.69 
3533,Side of Chips,$1.69 
3534,Chips and Guacamole,$4.45 
3535,Steak Burrito,$9.25 
3536,Chicken Bowl,$11.25 
3537,Chips and Guacamole,$4.45 
3538,Chips,$2.15 
3539,Chicken Burrito,$8.19 
3540,Steak Burrito,$8.69 
3541,Chips and Guacamole,$4.45 
3542,Veggie Burrito,$11.25 
3543,Canned Soft Drink,$1.25 
3544,Chicken Burrito,$11.25 
3545,Chicken Bowl,$8.75 
3546,Barbacoa Salad Bowl,$11.89 
3547,Barbacoa Bowl,$11.75 
3548,Barbacoa Soft Tacos,$11.75 
3549,Barbacoa Bowl,$9.25 
3550,Chicken Bowl,$8.75 
3551,Chips,$2.15 
3552,Bottled Water,$1.50 
3553,Steak Burrito,$11.75 
3554,Chips and Guacamole,$4.45 
3555,Chips and Guacamole,$3.99 
3556,Steak Burrito,$8.99 
3557,Chicken Burrito,$10.98 
3558,Chips and Tomatillo-Red Chili Salsa,$2.39 
3559,Canned Soft Drink,$1.25 
3560,Chips and Tomatillo Green Chili Salsa,$2.95 
3561,Chicken Bowl,$8.75 
3562,Chips and Tomatillo Green Chili Salsa,$2.95 
3563,Steak Burrito,$9.25 
3564,Steak Burrito,$9.25 
3565,Steak Burrito,$9.25 
3566,Chicken Burrito,$8.75 
3567,Chips,$2.15 
3568,Steak Burrito,$9.25 
3569,Steak Soft Tacos,$9.25 
3570,Nantucket Nectar,$3.39 
3571,Chicken Burrito,$8.49 
3572,Chicken Soft Tacos,$8.49 
3573,Chips and Tomatillo-Green Chili Salsa,$2.39 
3574,Chicken Burrito,$10.98 
3575,Canned Soda,$1.09 
3576,Canned Soda,$1.09 
3577,Chicken Burrito,$8.49 
3578,Chicken Salad Bowl,$11.25 
3579,Canned Soft Drink,$1.25 
3580,Steak Bowl,$8.99 
3581,Bottled Water,$1.09 
3582,Chicken Bowl,$8.75 
3583,Chips,$2.15 
3584,Bottled Water,$1.50 
3585,Chips and Guacamole,$3.99 
3586,Chicken Bowl,$8.49 
3587,Chicken Bowl,$8.75 
3588,Chips,$2.15 
3589,Bottled Water,$1.50 
3590,Chicken Burrito,$8.49 
3591,Chicken Bowl,$10.98 
3592,Canned Soda,$2.18 
3593,Chicken Crispy Tacos,$8.75 
3594,Chips,$2.15 
3595,Bottled Water,$1.50 
3596,Chips and Guacamole,$4.45 
3597,Steak Soft Tacos,$9.25 
3598,Chips and Fresh Tomato Salsa,$44.25 
3599,Bottled Water,$10.50 
3600,6 Pack Soft Drink,$6.49 
3601,Veggie Burrito,$33.75 
3602,Chicken Burrito,$35.00 
3603,Steak Burrito,$27.75 
3604,Bottled Water,$3.00 
3605,Chicken Bowl,$11.25 
3606,Steak Crispy Tacos,$11.75 
3607,Chicken Bowl,$10.98 
3608,Chips and Fresh Tomato Salsa,$2.39 
3609,Canned Soft Drink,$2.50 
3610,Chicken Soft Tacos,$8.75 
3611,Chips and Guacamole,$4.45 
3612,Chicken Bowl,$16.98 
3613,Chicken Burrito,$8.75 
3614,6 Pack Soft Drink,$6.49 
3615,Chicken Burrito,$16.98 
3616,Steak Burrito,$17.98 
3617,Veggie Bowl,$16.98 
3618,Chicken Bowl,$16.98 
3619,Carnitas Burrito,$8.99 
3620,Carnitas Soft Tacos,$8.99 
3621,Chicken Soft Tacos,$8.49 
3622,Steak Burrito,$9.25 
3623,Chicken Salad Bowl,$8.75 
3624,Chips and Tomatillo Green Chili Salsa,$2.95 
3625,Steak Soft Tacos,$11.48 
3626,Chips and Tomatillo-Green Chili Salsa,$2.39 
3627,Steak Burrito,$8.99 
3628,Chips and Roasted Chili-Corn Salsa,$2.39 
3629,Chicken Burrito,$11.25 
3630,Chips and Guacamole,$4.45 
3631,Chicken Crispy Tacos,$8.75 
3632,Barbacoa Burrito,$9.25 
3633,6 Pack Soft Drink,$6.49 
3634,Chicken Burrito,$26.25 
3635,Chicken Soft Tacos,$8.75 
3636,Chicken Burrito,$26.25 
3637,Chicken Soft Tacos,$8.75 
3638,Chicken Crispy Tacos,$8.75 
3639,Chicken Bowl,$11.25 
3640,Chicken Salad Bowl,$11.25 
3641,Chips,$2.15 
3642,Canned Soft Drink,$1.25 
3643,Steak Burrito,$11.75 
3644,Chicken Burrito,$8.75 
3645,Chips,$2.15 
3646,Bottled Water,$1.50 
3647,Chicken Bowl,$11.25 
3648,Chips,$2.15 
3649,Steak Burrito,$8.99 
3650,Chips and Tomatillo-Red Chili Salsa,$2.39 
3651,Chicken Bowl,$11.25 
3652,Chicken Bowl,$11.25 
3653,Chips,$2.15 
3654,Chicken Bowl,$11.25 
3655,Chicken Bowl,$11.25 
3656,Chicken Salad Bowl,$8.75 
3657,Chips and Tomatillo-Green Chili Salsa,$4.78 
3658,Chicken Soft Tacos,$21.96 
3659,Veggie Bowl,$8.49 
3660,Chips and Tomatillo-Red Chili Salsa,$2.39 
3661,Steak Burrito,$9.25 
3662,Chips and Fresh Tomato Salsa,$2.95 
3663,Chicken Bowl,$16.98 
3664,Chicken Bowl,$8.19 
3665,Chips and Guacamole,$3.89 
3666,Steak Bowl,$8.99 
3667,Bottled Water,$1.09 
3668,Steak Burrito,$8.99 
3669,Izze,$3.39 
3670,Steak Burrito,$9.25 
3671,Chips and Guacamole,$4.45 
3672,Chicken Bowl,$10.98 
3673,Chicken Bowl,$10.98 
3674,Chicken Burrito,$17.50 
3675,Chicken Bowl,$11.25 
3676,Canned Soft Drink,$1.25 
3677,Veggie Bowl,$8.75 
3678,Steak Burrito,$11.75 
3679,Chips and Guacamole,$4.45 
3680,Chicken Bowl,$11.25 
3681,Chicken Salad Bowl,$11.25 
3682,Steak Burrito,$8.99 
3683,Canned Soda,$1.09 
3684,Chicken Bowl,$10.98 
3685,Chicken Bowl,$8.49 
3686,Side of Chips,$1.69 
3687,Chicken Salad Bowl,$11.25 
3688,Carnitas Soft Tacos,$9.25 
3689,Chicken Burrito,$16.98 
3690,Chicken Bowl,$8.75 
3691,Chips and Guacamole,$4.45 
3692,Chicken Burrito,$11.25 
3693,6 Pack Soft Drink,$6.49 
3694,Steak Crispy Tacos,$11.75 
3695,Carnitas Soft Tacos,$9.25 
3696,Barbacoa Burrito,$9.25 
3697,Chicken Burrito,$8.75 
3698,Chips and Guacamole,$4.45 
3699,Canned Soft Drink,$2.50 
3700,Chicken Bowl,$8.75 
3701,Steak Bowl,$11.75 
3702,Chicken Burrito,$8.75 
3703,Steak Bowl,$9.25 
3704,Steak Burrito,$11.75 
3705,Steak Soft Tacos,$9.25 
3706,Chicken Salad Bowl,$8.75 
3707,Steak Bowl,$9.25 
3708,Chicken Bowl,$8.75 
3709,Chicken Bowl,$11.25 
3710,Steak Soft Tacos,$11.75 
3711,Carnitas Bowl,$9.25 
3712,Chicken Salad Bowl,$8.75 
3713,Steak Bowl,$11.75 
3714,Chicken Burrito,$8.49 
3715,Canned Soda,$1.09 
3716,Canned Soda,$1.09 
3717,Chicken Bowl,$8.49 
3718,Canned Soda,$1.09 
3719,Side of Chips,$1.69 
3720,Chicken Bowl,$11.25 
3721,Canned Soft Drink,$1.25 
3722,Chicken Bowl,$8.75 
3723,Chips,$2.15 
3724,Bottled Water,$1.50 
3725,Chicken Bowl,$8.49 
3726,Side of Chips,$1.69 
3727,Canned Soft Drink,$1.25 
3728,Chicken Bowl,$8.75 
3729,Chips and Tomatillo Red Chili Salsa,$2.95 
3730,Chicken Salad,$8.49 
3731,Chips and Guacamole,$3.99 
3732,Chicken Burrito,$8.49 
3733,Chicken Salad,$8.49 
3734,Chicken Burrito,$8.75 
3735,Veggie Bowl,$11.25 
3736,Chips,$2.15 
3737,Bottled Water,$1.50 
3738,Steak Bowl,$11.75 
3739,Steak Burrito,$8.99 
3740,Canned Soda,$1.09 
3741,Chicken Bowl,$10.98 
3742,Chicken Bowl,$10.98 
3743,Chicken Bowl,$11.25 
3744,Canned Soft Drink,$1.25 
3745,Veggie Bowl,$8.75 
3746,Chips and Guacamole,$4.45 
3747,Chips and Guacamole,$4.45 
3748,Canned Soft Drink,$1.25 
3749,Carnitas Salad Bowl,$11.89 
3750,Carnitas Salad,$8.99 
3751,Steak Burrito,$8.99 
3752,Chicken Burrito,$11.25 
3753,Chips and Guacamole,$4.45 
3754,Steak Bowl,$23.50 
3755,Veggie Burrito,$8.49 
3756,Chips and Guacamole,$3.99 
3757,Carnitas Burrito,$9.25 
3758,Chips and Guacamole,$4.45 
3759,Chips and Guacamole,$4.45 
3760,Steak Burrito,$9.25 
3761,Chicken Burrito,$8.75 
3762,Chips and Guacamole,$4.45 
3763,Chicken Burrito,$8.75 
3764,Chicken Burrito,$8.75 
3765,Steak Burrito,$11.75 
3766,6 Pack Soft Drink,$6.49 
3767,Chicken Burrito,$17.50 
3768,Chips and Guacamole,
3769,Chicken Burrito,$8.75 
3770,Chips and Fresh Tomato Salsa,$2.95 
3771,Bottled Water,$1.50 
3772,Chicken Burrito,$8.75 
3773,Chicken Bowl,$8.75 
3774,Chicken Burrito,$8.75 
3775,Chips and Guacamole,$4.45 
3776,Veggie Burrito,$11.25 
3777,Chicken Bowl,$11.25 
3778,Steak Crispy Tacos,$11.75 
3779,Chicken Burrito,$11.25 
3780,Chips and Roasted Chili Corn Salsa,$2.95 
3781,Chicken Bowl,$11.25 
3782,Chips and Guacamole,$4.45 
3783,Bottled Water,$3.00 
3784,Canned Soft Drink,$1.25 
3785,Chips and Fresh Tomato Salsa,$2.95 
3786,Barbacoa Burrito,$9.25 
3787,Steak Bowl,$8.99 
